wavelength_micron,total_depth_ppm,aerosols_depth_ppm,rayleigh_plus_cia_depth_ppm,molecule_H2O_depth_ppm,molecule_CO_depth_ppm,molecule_CO2_depth_ppm,molecule_CH4_depth_ppm,molecule_NH3_depth_ppm
4.043958187339406152e+00,2.770898464855617476e+03,2.757451700159010215e+03,2.547195326518130059e+03,2.649113441284749115e+03,2.322045863941310017e+03,2.343790488497332262e+03,2.736020807934561617e+03,2.628170428452406668e+03
4.048004168179852869e+00,2.764247502271659869e+03,2.757451679357917328e+03,2.547329005413871073e+03,2.668236818915905587e+03,2.322045863941310017e+03,2.347184906469005909e+03,2.715866312292934253e+03,2.631568345703794421e+03
4.052054197024798299e+00,2.763411565299938502e+03,2.757451658639839479e+03,2.547465760183195925e+03,2.664224848060956901e+03,2.322045863941310017e+03,2.353610640205486561e+03,2.717690000694941773e+03,2.605400902107413913e+03
4.056108277924278305e+00,2.766636224982173644e+03,2.757451638004441520e+03,2.547597633487358507e+03,2.657651755879747270e+03,2.322045863941310017e+03,2.358533539853690854e+03,2.724889148870731788e+03,2.609532983946777222e+03
4.060166414932375289e+00,2.764034086868310169e+03,2.757451617451398306e+03,2.547735795297880941e+03,2.683677235816445773e+03,2.322045863941310017e+03,2.366446581620844427e+03,2.716383918738439661e+03,2.621951281168341666e+03
4.064228612107224414e+00,2.765698547361050714e+03,2.757451596980379236e+03,2.547871979608076344e+03,2.653917318743411215e+03,2.322045863941310017e+03,2.372235899832948689e+03,2.723362875389434066e+03,2.617467901120016450e+03
4.068294873511028698e+00,2.761886202526805846e+03,2.757451576591055982e+03,2.548013715059467359e+03,2.664239794876033557e+03,2.322045863941310017e+03,2.371193262034821601e+03,2.710182053366920172e+03,2.618602799998891442e+03
4.072365203210038587e+00,2.763722388505748768e+03,2.757451556283104765e+03,2.548151289309391359e+03,2.650137318965439135e+03,2.322045863941310017e+03,2.382781234205602686e+03,2.716286520841354104e+03,2.618183299468187670e+03
4.076439605274587485e+00,2.765913069426249876e+03,2.757451536056198620e+03,2.548292309136513268e+03,2.695254973930667802e+03,2.322045863941310017e+03,2.378790329387447855e+03,2.720593717846250456e+03,2.622427077690396800e+03
4.080518083779084648e+00,2.768153059255243988e+03,2.757451515910016496e+03,2.548433955361181688e+03,2.675060116826148260e+03,2.322045863941310017e+03,2.378397339460826061e+03,2.728865360695869185e+03,2.610039404215101058e+03
4.084600642802004522e+00,2.760973467202214124e+03,2.757451495844234614e+03,2.548576224621595429e+03,2.682320306788550170e+03,2.322045863941310017e+03,2.382096662967548127e+03,2.697053136460295264e+03,2.618930028823127032e+03
4.088687286425909839e+00,2.762673932205814253e+03,2.757451475858532831e+03,2.548720354309055438e+03,2.671201838054772907e+03,2.322045863941310017e+03,2.380665301091253241e+03,2.713576112401590763e+03,2.611786158631200578e+03
4.092778018737447177e+00,2.762772787484600940e+03,2.757451455952589640e+03,2.548864862537383033e+03,2.651508197769935578e+03,2.322045863941310017e+03,2.379600416449789009e+03,2.712980378053547611e+03,2.609803644823235118e+03
4.096872843827346955e+00,2.765896154163648589e+03,2.757451436126091721e+03,2.549010146418103432e+03,2.685446719421197031e+03,2.322045863941310017e+03,2.375761227214975861e+03,2.718084071750652583e+03,2.610588853794138686e+03
4.100971765790424328e+00,2.763644724250616036e+03,2.757451416378716658e+03,2.549155422555771111e+03,2.682131654181452177e+03,2.322045863941310017e+03,2.371724103023313091e+03,2.706468535838303978e+03,2.620392804378765049e+03
4.105074788725601387e+00,2.761242372040173905e+03,2.757451396710153404e+03,2.549303985893077424e+03,2.663865409235576863e+03,2.322045863941310017e+03,2.360107498531322562e+03,2.703808399796124377e+03,2.606611647856978379e+03
4.109181916735912488e+00,2.761931818907136858e+03,2.757451377120084544e+03,2.549450592431481255e+03,2.686638428231165562e+03,2.322045863941310017e+03,2.360762002058096186e+03,2.704297096403194701e+03,2.611222579038624190e+03
4.113293153928490042e+00,2.768702630915332520e+03,2.757451357608197213e+03,2.549599040379956932e+03,2.676175397999991674e+03,2.322045863941310017e+03,2.351709396576839481e+03,2.722648297580216422e+03,2.609667451412740320e+03
4.117408504414563630e+00,2.765756122945078005e+03,2.757451338174180819e+03,2.549748171360652577e+03,2.682787616588854235e+03,2.322045863941310017e+03,2.350310092340397659e+03,2.716090958460163620e+03,2.619780813125178156e+03
4.121527972309476873e+00,2.760177645645510438e+03,2.757451318817724314e+03,2.549897627665455730e+03,2.670613646858717857e+03,2.322045863941310017e+03,2.353651542009750301e+03,2.698659117758783395e+03,2.600811610390639089e+03
4.125651561732703421e+00,2.764493136126696299e+03,2.757451299538517105e+03,2.550050633983084481e+03,2.686946393489480670e+03,2.322045863941310017e+03,2.366442452007948305e+03,2.711438066957529827e+03,2.609118183609969037e+03
4.129779276807834520e+00,2.761686539063057808e+03,2.757451280336250420e+03,2.550198219187218911e+03,2.696905983290713266e+03,2.322045863941310017e+03,2.365564498616414767e+03,2.703184354783660638e+03,2.602257725413220669e+03
4.133911121662587007e+00,2.761359553944158506e+03,2.757451261210620487e+03,2.550355700495660585e+03,2.675399068013113265e+03,2.322045863941310017e+03,2.382372825564768391e+03,2.698003835503211576e+03,2.614747062468104104e+03
4.138047100428805081e+00,2.762713845806100835e+03,2.757451242161317623e+03,2.550505951492627901e+03,2.698155014275428584e+03,2.322045863941310017e+03,2.399403921829016781e+03,2.701674183104647454e+03,2.616516871794564850e+03
4.142187217242470965e+00,2.761971463519401823e+03,2.757451223188042604e+03,2.550658663174840513e+03,2.680759462016796988e+03,2.322045863941310017e+03,2.413188952353323202e+03,2.705549032028016882e+03,2.603090815688774455e+03
4.146331476243699576e+00,2.762987146102065253e+03,2.757451204290483929e+03,2.550812671473757291e+03,2.678337178252995727e+03,2.322045863941310017e+03,2.432731620942890459e+03,2.705866377224743701e+03,2.595835604333203719e+03
4.150479881576749186e+00,2.763293370679596592e+03,2.757451185468347830e+03,2.550968206823020864e+03,2.682044658309666829e+03,2.322045863941310017e+03,2.443783740079125437e+03,2.707947602297403137e+03,2.604885818111075878e+03
4.154632437390032074e+00,2.764416916589095763e+03,2.757451166721328718e+03,2.551121519933346462e+03,2.697385970494722187e+03,2.322045863941310017e+03,2.455882301280391857e+03,2.700416948977966513e+03,2.602143506134902509e+03
4.158789147836096767e+00,2.763243892254110960e+03,2.757451148049127369e+03,2.551279713370172431e+03,2.700026911343639767e+03,2.322045863941310017e+03,2.470508204983508676e+03,2.698454716745716269e+03,2.612404607933322495e+03
4.162950017071651132e+00,2.762279261409039464e+03,2.757451129451448651e+03,2.551437801179781218e+03,2.689640989989524769e+03,2.322045863941310017e+03,2.487101161123279780e+03,2.700436219883835747e+03,2.617268708831220465e+03
4.167115049257566817e+00,2.761529951951481053e+03,2.757451110927989703e+03,2.551595888214865681e+03,2.694139940926361760e+03,2.322045863941310017e+03,2.502114565663941903e+03,2.698153805447308059e+03,2.601506656529966222e+03
4.171284248558879248e+00,2.763067624599606916e+03,2.757451092478458577e+03,2.551754381002928312e+03,2.715303167476078670e+03,2.322045863941310017e+03,2.584386543962667474e+03,2.695704708209898854e+03,2.590785642770344566e+03
4.175457619144791188e+00,2.762118531896147488e+03,2.757451074102558778e+03,2.551912138357833101e+03,2.702216471206413644e+03,2.322045863941310017e+03,2.640932171042793925e+03,2.694979480878445429e+03,2.608077833012002884e+03
4.179635165188676282e+00,2.760557207373945403e+03,2.757451055799995629e+03,2.552071722378172126e+03,2.689021725136278292e+03,2.322045863941310017e+03,2.658550082976683370e+03,2.683770072547607924e+03,2.610673936549551854e+03
4.183816890868071958e+00,2.764984800941384037e+03,2.757451037570478547e+03,2.552232435014236216e+03,2.724169484239053418e+03,2.322045863941310017e+03,2.671991215845664556e+03,2.696691494495983989e+03,2.607774881978092253e+03
4.188002800364701628e+00,2.763224804914034848e+03,2.757451019413714221e+03,2.552392640062457758e+03,2.703548757785426915e+03,2.322045863941310017e+03,2.681735695182517702e+03,2.693478328128213434e+03,2.594919895754493155e+03
4.192192897864479129e+00,2.765987824990989793e+03,2.757451001329415249e+03,2.552554939921310961e+03,2.691287607853545524e+03,2.322045863941310017e+03,2.697139511285387925e+03,2.710060510863596846e+03,2.596268267454140187e+03
4.196387187557506948e+00,2.764529979646878473e+03,2.757450983317288774e+03,2.552718006379711369e+03,2.686625581866683206e+03,2.322045863941310017e+03,2.706621319495885018e+03,2.695174608993021138e+03,2.605869700092043331e+03
4.200585673638073558e+00,2.767085130986146851e+03,2.757450965377048306e+03,2.552880967663524189e+03,2.685813338053450479e+03,2.322045863941310017e+03,2.721488014890229806e+03,2.688445969060047901e+03,2.627317003882315021e+03
4.204788360304663186e+00,2.768034636834463072e+03,2.757450947508406898e+03,2.553045395895509500e+03,2.716608872850205444e+03,2.322045863941310017e+03,2.721674838362604078e+03,2.689469102682604444e+03,2.618297949631531992e+03
4.208995251759963807e+00,2.772301695696585739e+03,2.757450929711079880e+03,2.553208648701375296e+03,2.690969877668202116e+03,2.322045863941310017e+03,2.738879721223172965e+03,2.676949980467098158e+03,2.626369250353634925e+03
4.213206352210870698e+00,2.772009721678404276e+03,2.757450911984782579e+03,2.553374860121834899e+03,2.720393001187131631e+03,2.322045863941310017e+03,2.738879845527724683e+03,2.677777604105081537e+03,2.611429056195730027e+03
4.217421665868473113e+00,2.773377492753076694e+03,2.757450894329230778e+03,2.553539693844269550e+03,2.701755236599143245e+03,2.322045863941310017e+03,2.744802435560869071e+03,2.682990303014285928e+03,2.622795402607637243e+03
4.221641196948093366e+00,2.775508919477103063e+03,2.757450876744142988e+03,2.553704545629545919e+03,2.725129816372789719e+03,2.322045863941310017e+03,2.748799534255062554e+03,2.691276328177979849e+03,2.617723979621509443e+03
4.225864949669268178e+00,2.777679146042551110e+03,2.757450859229237267e+03,2.553869108959245295e+03,2.704488441868951213e+03,2.322045863941310017e+03,2.753711442005193931e+03,2.703647878742510329e+03,2.608326138783313581e+03
4.230092928255739793e+00,2.775298718694702075e+03,2.757450841784232580e+03,2.554037985640755778e+03,2.708447021094680622e+03,2.322045863941310017e+03,2.751209931103491726e+03,2.699649155015471933e+03,2.609491417993318009e+03
4.234325136935488842e+00,2.778853801789977751e+03,2.757450824408852895e+03,2.554204755315625334e+03,2.704402287951610560e+03,2.322045863941310017e+03,2.756582635264612691e+03,2.684861926145987127e+03,2.600121324193883538e+03
4.238561579940728130e+00,2.780795147001002533e+03,2.757450807102817635e+03,2.554377244594623789e+03,2.708488456804473117e+03,2.322045863941310017e+03,2.761850486272181570e+03,2.683870018377181623e+03,2.615949532034479489e+03
4.242802261507902628e+00,2.780962455632187812e+03,2.757450789865853039e+03,2.554541134735736250e+03,2.730372443856912014e+03,2.322045863941310017e+03,2.761504172398525043e+03,2.671836143039600302e+03,2.603682725470631340e+03
4.247047185877693032e+00,2.776973547361328201e+03,2.757450772697680804e+03,2.554713693392681762e+03,2.714972827977438101e+03,2.322045863941310017e+03,2.756092638073469971e+03,2.680291039051380722e+03,2.597501521574322396e+03
4.251296357295020201e+00,2.778681371773617684e+03,2.757450755598027172e+03,2.554882129339726362e+03,2.734545731630749742e+03,2.322046357509575046e+03,2.757361019000717533e+03,2.678092017163525270e+03,2.596850821575475038e+03
4.255549780009055816e+00,2.775156572998062984e+03,2.757450738566618838e+03,2.555051938258768132e+03,2.712283957413114422e+03,2.322049447086337295e+03,2.750710058454947102e+03,2.678011649403061256e+03,2.604952406047372733e+03
4.259807458273231262e+00,2.775163586987936469e+03,2.757450721603186139e+03,2.555224064828832070e+03,2.710125451841565791e+03,2.322059977510678436e+03,2.751249042233229829e+03,2.694759809442728965e+03,2.602197023190896289e+03
4.264069396345225194e+00,2.782661794497272240e+03,2.757450704707452132e+03,2.555393939214045531e+03,2.696085287442840126e+03,2.322087597444316543e+03,2.766592443946115964e+03,2.672637560765725539e+03,2.589817596380562009e+03
4.268335598486969751e+00,2.777855496848154871e+03,2.757450687879152156e+03,2.555568843164994178e+03,2.711295060266648306e+03,2.322152607269837517e+03,2.758915091116206440e+03,2.687923574826835647e+03,2.599872245073583599e+03
4.272606068964664772e+00,2.781659824289584321e+03,2.757450671118012451e+03,2.555736935943195476e+03,2.721373867676835289e+03,2.322286052079277852e+03,2.760385979815177507e+03,2.696210929074044088e+03,2.596519172170590082e+03
4.276880812048779568e+00,2.779017497848845323e+03,2.757450654423768810e+03,2.555909731845461920e+03,2.723359322422576042e+03,2.322554434334216239e+03,2.760489404791169363e+03,2.674321023668754606e+03,2.604041910716012353e+03
4.281159832014060029e+00,2.783729412341544958e+03,2.757450637796153842e+03,2.556081606366429241e+03,2.728859651548989859e+03,2.323023823133342830e+03,2.765140810221796983e+03,2.667422670004075826e+03,2.581036169665480884e+03
4.285443133139531291e+00,2.783655645469092633e+03,2.757450621234899700e+03,2.556256750958958492e+03,2.721407835164517564e+03,2.323863190796626895e+03,2.768176988891379551e+03,2.674929164573273738e+03,2.583000972307931534e+03
4.289730719708485296e+00,2.780106394931695831e+03,2.757450604739742630e+03,2.556429322848739048e+03,2.707121874251871304e+03,2.325328840242091246e+03,2.764372404919924520e+03,2.660995059897519695e+03,2.591502641522716203e+03
4.294022596008521653e+00,2.777922295396441768e+03,2.757450588310418425e+03,2.556603626232620172e+03,2.721847951751852179e+03,2.328737451600809891e+03,2.757577083039361696e+03,2.674310448257353983e+03,2.594249474261981959e+03
4.298318766331513885e+00,2.775094889839715506e+03,2.757450571946667878e+03,2.556775341921628751e+03,2.716576336119455846e+03,2.339885734864791630e+03,2.752540008426352415e+03,2.670843855629568679e+03,2.592570263670399981e+03
4.302619234973629858e+00,2.784738551286603524e+03,2.757450555648223599e+03,2.556950908901605544e+03,2.728681348959731167e+03,2.360878589845990518e+03,2.770100677565550541e+03,2.667743611220171715e+03,2.575876779137805897e+03
4.306924006235345104e+00,2.779532077783918794e+03,2.757450539414829109e+03,2.557125482434420519e+03,2.720487586702010049e+03,2.385946624507952947e+03,2.763790296301885064e+03,2.687495871125975100e+03,2.585644837658181132e+03
4.311233084421423278e+00,2.776656178789046862e+03,2.757450523246223383e+03,2.557299152130804487e+03,2.726032775243109882e+03,2.404584400488859046e+03,2.757580685721135524e+03,2.688120753777117443e+03,2.584219991209673935e+03
4.315546473840940145e+00,2.776369802141617129e+03,2.757450507142147671e+03,2.557478565731079016e+03,2.719051364759976423e+03,2.430512152545281424e+03,2.757186967603418907e+03,2.667682180623007298e+03,2.589856133376798425e+03
4.319864178807289790e+00,2.773961330725359403e+03,2.757450491102346405e+03,2.557649806622740925e+03,2.728982958188001703e+03,2.448505557867104471e+03,2.749539704533679014e+03,2.655100596121142644e+03,2.577517184909583648e+03
4.324186203638175741e+00,2.776985399367168156e+03,2.757450475126559923e+03,2.557825045942272027e+03,2.699947006119743492e+03,2.457056591513990043e+03,2.760289606337908481e+03,2.653504561758913951e+03,2.581485195682279027e+03
4.328512552655626955e+00,2.774238499186619265e+03,2.757450459214535385e+03,2.558001935843629326e+03,2.710644129079923459e+03,2.467748541254812153e+03,2.756985332163440489e+03,2.661490202295267864e+03,2.577850482398818713e+03
4.332843230185991601e+00,2.776273181863974060e+03,2.757450443366017680e+03,2.558177761829124393e+03,2.731414945512366558e+03,2.489457732195089193e+03,2.758006184497910454e+03,2.656594628918476701e+03,2.590732219208841798e+03
4.337178240559947717e+00,2.773693285427908449e+03,2.757450427580752148e+03,2.558354580862711828e+03,2.725809334318073979e+03,2.501380421743646366e+03,2.753886439898067692e+03,2.673591552992194011e+03,2.578857752050402269e+03
4.341517588112503212e+00,2.771684325303428523e+03,2.757450411858488224e+03,2.558532147981271009e+03,2.730391950577498392e+03,2.499649104632195304e+03,2.746703073677461362e+03,2.664031769328460086e+03,2.572494053925202479e+03
