reference_contract,paper_figure,paper_page,paper_panel,case_id,include_sio_s,quantity,species,segment_index,transport_regime,point_index,vector_x,vector_y,log10_pressure_bar,pressure_bar,log10_mixing_ratio,mixing_ratio
published_vector_plot_digitization,5,11,right,figure5_mg_si_o_1_1_3_sio_on,true,gas_mixing_ratio,CO,0,non_convective,9,266.959266,315.776553,5.131319369169734,135306.72088092534,-4.645476526982992,2.2621608031329874e-05
published_vector_plot_digitization,5,11,right,figure5_mg_si_o_1_1_3_sio_on,true,gas_mixing_ratio,CO,0,non_convective,10,267.063237,315.683338,5.126849564861673,133921.27175725673,-4.6636174507151456,2.1696143731327662e-05
published_vector_plot_digitization,5,11,right,figure5_mg_si_o_1_1_3_sio_on,true,gas_mixing_ratio,CO,0,non_convective,11,267.264008,315.496908,5.118218243813174,131285.94779225136,-4.699899298179452,1.9957250190847148e-05
published_vector_plot_digitization,5,11,right,figure5_mg_si_o_1_1_3_sio_on,true,gas_mixing_ratio,CO,0,non_convective,12,267.367979,315.403693,5.1137484395051125,129941.66866010944,-4.718040221911616,1.9140786456161604e-05
published_vector_plot_digitization,5,11,right,figure5_mg_si_o_1_1_3_sio_on,true,gas_mixing_ratio,CO,0,non_convective,13,267.56875,315.217263,5.105117118456611,127384.65595421479,-4.754322069375924,1.7606698632053136e-05
published_vector_plot_digitization,5,11,right,figure5_mg_si_o_1_1_3_sio_on,true,gas_mixing_ratio,CO,0,non_convective,14,267.67272,315.120463,5.100647357139425,126080.33588727689,-4.773160683518211,1.685929137318082e-05
published_vector_plot_digitization,5,11,right,figure5_mg_si_o_1_1_3_sio_on,true,gas_mixing_ratio,CO,0,non_convective,15,267.873491,314.934032,5.092016036090925,123599.30709834817,-4.809442725596299,1.5508052922518965e-05
published_vector_plot_digitization,5,11,right,figure5_mg_si_o_1_1_3_sio_on,true,gas_mixing_ratio,CO,0,non_convective,16,267.977462,314.837232,5.087546231782865,122333.73395763095,-4.828281339738586,1.484973351991583e-05
published_vector_plot_digitization,5,11,right,figure5_mg_si_o_1_1_3_sio_on,true,gas_mixing_ratio,CO,0,non_convective,17,268.178233,314.650802,5.0789149107343645,119926.43139399099,-4.864563187202893,1.365956322903813e-05
published_vector_plot_digitization,5,11,right,figure5_mg_si_o_1_1_3_sio_on,true,gas_mixing_ratio,CO,0,non_convective,18,268.282204,314.554002,5.074445106426303,118698.4660113569,-4.883401801345169,1.3079712518592235e-05
published_vector_plot_digitization,5,11,right,figure5_mg_si_o_1_1_3_sio_on,true,gas_mixing_ratio,CO,0,non_convective,19,268.382589,314.460787,5.07012946739749,117524.78555079679,-4.901542725077333,1.2544613202332687e-05
published_vector_plot_digitization,5,11,right,figure5_mg_si_o_1_1_3_sio_on,true,gas_mixing_ratio,CO,0,non_convective,20,268.482975,314.363986,5.065813785377801,116362.6988252732,-4.920381533833391,1.2012086921491798e-05
